Feature_Index	Peak_Index
292	34599
292	34623
292	34636
292	34652
292	34663
292	34674
292	34685
292	34694
292	34706
292	34735
292	34753
292	34763
292	34773
292	34784
292	34794
292	34806
292	34818
292	34832
292	34850
292	34870
292	34891
292	34911
292	34931
292	34957
292	34978
292	34997
292	35018
292	35043
292	35066
292	35087
292	35115
292	35137
292	35158
292	35178
292	35203
292	35225
292	35247
292	35266
292	35286
292	35303
292	35323
292	35341
292	35357
292	35377
292	35400
292	35421
292	35439
292	35457
292	35473
292	35491
292	35525
292	35543
292	35562
292	35578
292	35595
292	35614
292	35635
292	35652
292	35670
292	35693
292	35720
292	35746
292	35770
292	35796
292	35822
292	35846
292	35870
292	35907
292	35930
292	35951
292	35978
292	36002
292	36027
292	36045
292	36057
292	36239
292	36261
292	36278
292	36302
292	36321
292	36340
292	36362
292	36382
292	36415
292	36438
292	36456
292	36475
292	36488
292	36677
292	36694
292	36713
292	36732
292	36753
292	36773
292	36795
292	36816
292	36839
292	36865
292	36894
292	36925
292	36954
292	36981
292	37010
292	37048
292	37079
292	37108
292	37137
292	37166
292	37195
292	37223
292	37296
292	37325
292	37350
292	37408
292	37436
292	37467
292	37493
292	37521
292	37547
292	37576
292	37608
292	37635
292	37659
292	37687
292	37714
292	37740
292	37766
292	37789
292	37813
292	37838
292	37862
292	37894
292	37919
292	37947
292	37977
292	38002
292	38031
292	38062
292	38095
292	38127
292	38159
292	38188
292	38219
292	38251
292	38281
292	38304
292	38334
292	38357
292	38395
292	38660
292	38689
292	38706
292	38729
292	38746
292	38768
292	38786
292	38804
292	38824
292	38848
292	38865
292	38884
292	38902
292	38925
292	38943
292	38966
292	38989
292	39012
292	39048
293	14990
293	15015
293	15016
293	15046
293	15047
293	15074
293	15075
293	15094
293	15095
293	15111
293	15112
293	15127
293	15128
293	15143
293	15144
293	15159
293	15160
293	15174
293	15175
293	15191
293	15192
293	15206
293	15207
293	15221
293	15222
293	15237
293	15238
293	15253
293	15254
293	15269
293	15270
293	15284
293	15285
293	15299
293	15300
293	15313
293	15458
293	15471
293	15517
293	15533
293	15559
293	15580
293	15630
293	15705
293	15727
293	15728
293	15752
293	15753
293	15777
293	15778
293	15800
293	15801
293	15820
293	15821
293	15841
293	15842
293	15859
293	15880
293	15881
293	15901
293	15902
293	15919
293	15920
293	15939
293	15940
293	15962
293	15963
293	15982
293	15983
293	16000
293	16001
293	16019
293	16020
293	16036
293	16051
294	12511
294	12527
294	12545
294	12563
294	12577
294	12595
294	12611
294	12631
294	12651
294	12672
294	12673
294	12691
294	12692
294	12708
294	12709
294	12721
294	12737
294	12757
294	12778
294	12796
294	12815
294	12831
294	12847
294	12865
294	12884
294	12903
294	12920
294	12937
294	12955
294	12974
295	14865
295	14890
295	14912
295	14938
295	14965
295	14991
295	15017
295	15048
295	15076
295	15096
295	15113
295	15129
295	15145
295	15161
295	15176
295	15193
295	15208
295	15223
295	15239
296	33838
296	33859
296	33881
296	33906
296	33925
296	33949
296	34023
296	34053
296	34080
296	34108
296	34136
296	34167
296	34194
296	34220
296	34250
296	34283
296	34315
296	34345
296	34373
296	34401
296	34434
296	34465
296	34490
296	34518
296	34551
296	34578
296	34600
297	18693
297	18707
297	18721
297	18739
297	18758
297	18778
297	18815
297	18829
297	18830
297	18845
297	18859
297	18875
297	18891
297	18907
297	18924
298	28827
298	28849
298	28868
298	28887
298	28908
298	28926
298	28945
298	28963
298	28983
298	29002
298	29021
298	29043
298	29064
298	29087
298	29113
298	29136
298	29160
298	29198
298	29219
298	29238
298	29260
298	29277
298	29355
299	41607
299	41857
300	40474
300	40499
300	40524
300	40552
300	40578
300	40605
300	40632
300	40658
300	40686
300	40714
300	40739
300	40764
300	40795
300	40827
300	40853
300	40881
300	40905
300	40934
300	40961
300	40984
300	41011
300	41012
300	41036
300	41037
300	41038
300	41066
300	41095
300	41122
300	41152
300	41153
300	41183
300	41184
300	41212
300	41213
300	41236
300	41265
300	41266
300	41292
300	41293
300	41314
300	41315
300	41339
300	41340
300	41359
300	41360
300	41379
300	41380
300	41396
300	41397
300	41415
300	41416
300	41438
300	41439
300	41459
300	41460
300	41478
300	41479
300	41499
300	41500
300	41519
300	41520
300	41544
300	41545
300	41567
300	41568
300	41591
300	41592
300	41608
300	41609
300	41632
300	41633
300	41655
300	41656
300	41679
300	41680
300	41705
300	41706
300	41726
300	41727
300	41749
300	41750
300	41772
300	41773
300	41794
300	41814
300	41815
300	41840
300	41841
300	41858
300	41859
300	41881
300	41882
300	41902
300	41903
300	41925
300	41926
300	41947
300	41948
300	41970
300	41971
300	41987
300	41988
300	42010
300	42011
300	42040
300	42041
300	42066
300	42067
300	42090
300	42091
300	42110
300	42111
300	42134
300	42135
300	42157
300	42185
300	42186
300	42209
300	42231
300	42252
300	42270
300	42293
300	42313
300	42335
300	42357
300	42379
300	42401
300	42402
300	42425
300	42449
300	42469
300	42488
300	42509
300	42555
300	42576
300	42621
300	42646
300	42706
300	42755
301	41610
301	41860
302	35615
302	35636
302	35653
302	35671
302	35694
302	35721
302	35747
302	35771
303	27901
303	27918
303	27932
303	27946
303	27960
303	27972
303	27986
303	28000
303	28001
303	28016
303	28017
303	28042
303	28043
303	28059
303	28060
303	28077
303	28078
303	28095
303	28096
303	28113
303	28114
303	28131
303	28132
303	28149
303	28150
303	28169
303	28185
303	28203
303	28221
303	28238
303	28250
303	28266
303	28287
303	28305
303	28327
303	28351
303	28366
303	28384
303	28405
303	28427
303	28448
303	28465
303	28486
303	28504
303	28526
303	28545
303	28569
303	28609
303	28715
303	28782
303	28850
303	28869
303	28888
303	28909
303	28927
303	28946
303	28964
303	28984
303	29003
303	29022
303	29044
303	29065
303	29088
303	29114
303	29137
303	29161
303	29199
303	29220
303	29239
303	29278
303	29307
303	29373
303	29392
303	29451
303	29485
303	29546
303	29569
303	29593
303	29617
303	29640
303	29660
303	29703
303	29729
303	29753
303	29779
303	29803
303	29826
303	29852
303	29877
303	29898
303	29922
303	29947
303	29966
303	29989
303	30009
303	30030
303	30051
303	30081
303	30097
303	30111
303	30125
303	30143
303	30157
303	30177
303	30178
303	30199
303	30218
303	30240
303	30260
303	30277
303	30293
304	30837
304	30864
304	30932
304	30953
304	30989
304	31010
304	31089
304	31129
304	31179
304	31202
304	31436
304	31461
304	31487
304	31514
304	31544
304	31568
304	32068
304	32096
304	32123
304	32153
304	32243
304	32273
304	32358
305	42730
305	42756
305	42779
305	42902
305	42930
305	43009
305	43036
305	43063
305	43090
305	43147
305	43176
305	43265
305	43298
305	43326
305	43350
305	43379
305	43411
305	43443
305	43550
306	39994
306	40025
306	40105
306	40168
306	40203
306	40233
306	40313
306	40343
306	40765
306	40828
306	40882
306	40935
306	41013
307	26958
307	26985
307	27016
307	27048
307	27075
307	27103
307	27128
307	27153
307	27177
307	27200
307	27222
307	27245
307	27265
307	27286
307	27310
307	27333
308	9726
308	9743
308	9744
308	9758
308	9759
308	9773
308	9774
308	9789
308	9790
308	9806
308	9807
308	9820
308	9832
308	9843
309	23251
309	23264
309	23276
309	23277
309	23288
309	23289
309	23303
309	23304
309	23318
309	23319
309	23331
309	23332
309	23346
309	23347
309	23361
309	23362
309	23376
309	23377
309	23394
309	23395
309	23411
309	23412
309	23429
309	23430
309	23450
309	23451
309	23473
309	23474
309	23499
309	23500
309	23531
309	23532
309	23564
309	23565
309	23601
309	23602
309	23636
309	23637
309	23672
309	23673
309	23707
309	23735
309	23736
309	23772
309	23802
309	23833
309	23864
309	23899
309	23948
309	23995
309	24018
309	24038
310	18816
310	18831
310	18846
310	18847
310	18860
310	18861
310	18876
310	18877
310	18892
310	18893
310	18908
310	18909
310	18925
310	18926
310	18943
310	18944
310	18959
310	18960
310	18977
310	18994
310	19009
311	28630
311	28650
311	28672
311	28694
311	28716
311	28739
311	28760
311	28783
311	28807
311	28828
311	28851
311	28870
311	28889
311	28910
311	28928
311	28947
311	28965
311	28985
312	31545
312	31569
312	31594
312	31613
312	31634
312	31635
312	31654
312	31673
312	31692
312	31712
312	31733
312	31754
313	31968
313	31990
313	32016
313	32042
313	32069
313	32097
313	32124
313	32154
313	32184
313	32217
313	32244
313	32274
313	32304
313	32359
314	12433
314	12546
315	12187
315	12213
315	12239
315	12240
315	12265
315	12266
315	12287
315	12288
315	12308
315	12309
315	12327
315	12328
315	12347
315	12348
315	12362
315	12363
315	12364
315	12378
315	12379
315	12380
315	12392
315	12393
315	12394
315	12406
315	12407
315	12408
315	12419
315	12420
315	12421
315	12434
315	12435
315	12436
315	12449
315	12450
315	12451
315	12463
315	12464
315	12465
315	12480
315	12481
315	12482
315	12498
315	12499
315	12512
315	12513
315	12528
315	12529
315	12547
315	12548
315	12564
315	12565
315	12578
315	12579
315	12596
315	12612
315	12613
315	12633
315	12634
315	12652
315	12653
315	12674
315	12675
315	12694
315	12695
315	12710
315	12722
315	12739
315	12740
315	12759
315	12760
315	12779
315	12780
315	12797
315	12798
315	12816
315	12832
315	12848
315	12866
315	12885
315	12904
315	12921
315	12938
315	12956
315	12975
315	13002
315	13018
315	13032
315	13047
315	13146
315	13182
315	13202
315	13223
315	13245
315	13268
315	13292
315	13315
315	13338
315	13361
315	13382
315	13405
315	13427
315	13449
315	13471
315	13491
315	13509
315	13526
315	13544
315	13563
315	13579
315	13600
315	13619
315	13636
315	13651
315	13669
315	13688
315	13709
315	13729
315	13755
315	13776
315	13820
315	13845
315	13870
315	13897
315	13918
315	13939
315	13963
315	13988
315	14010
315	14035
315	14060
315	14085
315	14107
315	14133
315	14160
315	14184
315	14211
315	14240
315	14263
315	14288
315	14317
315	14344
315	14373
315	14397
315	14414
315	14433
316	30561
316	30581
316	30604
316	30605
316	30624
316	30625
316	30645
316	30646
316	30671
316	30672
316	30692
316	30693
316	30709
316	30710
316	30729
316	30730
316	30748
316	30749
316	30763
316	30764
316	30776
316	30777
316	30789
316	30790
316	30801
316	30802
316	30813
316	30814
316	30825
316	30826
316	30839
316	30840
316	30853
316	30854
316	30865
316	30866
316	30877
316	30878
316	30891
316	30892
316	30903
316	30904
316	30917
316	30918
316	30933
316	30934
316	30954
316	30955
316	30973
316	30974
316	30990
316	30991
316	31011
316	31012
316	31027
316	31028
316	31046
316	31047
316	31067
316	31068
316	31090
316	31091
316	31109
316	31110
316	31130
316	31131
316	31153
316	31154
316	31180
316	31181
316	31203
316	31204
316	31226
316	31227
316	31256
316	31257
316	31274
316	31275
316	31293
316	31294
316	31311
316	31312
316	31330
316	31331
316	31352
316	31353
316	31373
316	31374
316	31394
316	31395
316	31415
316	31416
316	31437
316	31438
316	31462
316	31463
316	31488
316	31489
316	31515
316	31516
316	31546
316	31547
316	31570
316	31571
316	31595
316	31596
316	31614
316	31615
316	31636
316	31637
316	31655
316	31656
316	31674
316	31675
316	31693
316	31694
316	31713
316	31714
316	31734
316	31755
316	31756
316	31775
316	31776
316	31796
316	31797
316	31816
316	31817
316	31834
316	31835
316	31851
316	31870
316	31871
316	31888
316	31889
316	31909
316	31910
316	31930
316	31950
316	31951
316	31969
316	31970
316	31991
316	31992
316	32017
316	32043
316	32044
316	32070
316	32071
316	32098
316	32099
316	32125
316	32126
316	32155
316	32156
316	32185
316	32186
316	32218
316	32219
316	32245
316	32246
316	32275
316	32276
316	32305
316	32306
316	32333
316	32334
316	32360
316	32361
316	32388
316	32389
316	32413
316	32414
316	32415
316	32439
316	32440
316	32466
316	32467
316	32493
316	32494
316	32517
316	32518
316	32543
316	32544
316	32567
316	32588
316	32589
316	32606
316	32622
316	32637
316	32651
316	32771
316	32786
316	32802
316	32827
316	32842
316	32855
316	32856
316	32872
316	32891
316	32913
316	32938
316	32961
316	33313
316	33329
316	33350
316	33371
316	33389
316	33410
316	33439
316	33456
316	33475
316	33495
316	33516
316	33539
316	33560
316	33591
316	33614
316	33615
316	33641
316	33642
316	33666
316	33667
316	33689
316	33690
316	33712
316	33732
316	33755
316	33756
316	33777
316	33797
316	33818
316	33839
316	33860
316	33882
316	33907
316	33926
316	33950
316	33973
316	33998
316	34024
316	34025
316	34054
316	34055
316	34082
316	34109
316	34110
316	34137
316	34169
316	34195
316	34221
316	34222
316	34251
316	34252
316	34284
316	34285
316	34316
316	34317
316	34346
316	34347
316	34375
316	34402
316	34403
316	34435
316	34467
316	34468
316	34491
316	34492
316	34520
316	34521
316	34552
316	34579
316	34601
316	34624
316	34637
316	34653
316	34664
316	34675
316	34695
316	34833
316	34851
316	34871
316	34892
316	34912
316	34932
316	34958
316	34979
316	34998
316	35019
316	35044
316	35067
316	35088
316	35179
316	35672
316	35695
316	35722
316	35748
316	35772
316	35797
316	35824
316	35848
316	35872
316	35909
316	35932
316	35953
316	35980
316	36004
316	36029
316	36240
316	36279
316	36303
316	36322
316	36341
316	36363
316	36416
316	36504
317	31246
317	31247
318	11052
318	11064
318	11078
318	11079
318	11094
318	11095
318	11109
318	11110
318	11122
318	11123
318	11136
318	11137
318	11151
318	11152
