Feature_Index	Scan	Scan_Start	Scan_End	Scan_Aligned	NET	Monoisotopic_Mass	Monoisotopic_Mass_Calibrated	Abundance	Class_Rep_MZ	Class_Rep_Charge
11637	10060	10060	10071	10060	0.5547	1302.72736	1302.72736	203454	652.3704224	2
11638	5550	5506	5605	5550	0.3060	1302.73942	1302.73942	2.4527030E+06	435.2533569	3
11639	8234	8201	8289	8234	0.4540	1302.75373	1302.75373	1.7931640E+06	652.3834839	2
11640	10621	10566	10731	10621	0.5857	1302.755565	1302.755565	6.8624400E+06	652.3848877	2
11641	8080	8080	8102	8080	0.4455	1303.077725	1303.077725	207538	652.5454712	2
11642	4340	4307	4428	4340	0.2393	1303.602	1303.602	6.6008970E+06	435.540741	3
11643	2349	2338	2382	2349	0.1295	1303.61795	1303.61795	290291	436.2262573	3
11644	1623	1601	1645	1623	0.0895	1303.61875	1303.61875	124042	435.5464783	3
11645	3229	3218	3273	3229	0.1780	1303.62648	1303.62648	539345	435.5489807	3
11646	7332	7321	7387	7332	0.4043	1303.62996	1303.62996	3.1898130E+06	652.8216553	2
11647	2503	2481	2525	2503	0.1380	1303.64171	1303.64171	405057	652.8275757	2
11648	3383	3339	3460	3383	0.1865	1303.64482	1303.64482	3.0502870E+06	435.5551453	3
11649	3801	3768	3856	3801	0.2096	1303.65261	1303.65261	2.4758190E+06	435.5577698	3
11650	2613	2547	2778	2613	0.1440	1303.65831	1303.65831	1.0743357E+08	652.8352051	2
11651	2833	2778	3020	2833	0.1562	1303.683165	1303.683165	5.6373030E+07	435.5681458	3
11652	8432	8388	8531	8432	0.4650	1303.6879	1303.6879	1.1435540E+06	652.8504639	2
11653	5682	5616	5770	5682	0.3133	1303.68867	1303.68867	1.3170122E+08	652.8510742	2
11654	5682	5638	5726	5682	0.3133	1303.68992	1303.68992	1.9288650E+06	1304.696777	1
11655	7112	6991	7134	7112	0.3922	1303.69879	1303.69879	1.3305970E+06	652.8561401	2
11656	8982	8971	8982	8982	0.4953	1303.706915	1303.706915	405459	652.8602295	2
11657	5418	5385	5462	5418	0.2987	1303.71332	1303.71332	2.7734710E+06	435.5778503	3
11658	7365	7354	7365	7365	0.4061	1303.720835	1303.720835	2.5080720E+06	652.8672485	2
11659	5594	5572	5605	5594	0.3084	1303.72342	1303.72342	3.8152230E+06	652.8684692	2
11660	10016	10005	10038	10016	0.5523	1303.732935	1303.732935	393631	652.8731079	2
11661	3372	3350	3372	3372	0.1859	1304.48488	1304.48488	324306	653.2490845	2
11662	6177	6155	6210	6177	0.3406	1304.563385	1304.563385	985202	653.2885132	2
11663	2679	2646	2734	2679	0.1477	1304.60281	1304.60281	2.4915440E+06	435.8740234	3
11664	7123	7101	7145	7123	0.3928	1304.60961	1304.60961	658983	653.3112183	2
11665	1975	1920	2151	1975	0.1089	1304.6148	1304.6148	2.3954203E+07	435.8775635	3
11666	3251	3229	3262	3251	0.1792	1304.6225	1304.6225	384463	653.3181763	2
11667	11985	11985	11996	11985	0.6609	1304.626195	1304.626195	49070	653.3196411	2
11668	2888	2833	2899	2888	0.1592	1304.64249	1304.64249	386420	653.3287964	2
11669	3372	3361	3372	3372	0.1859	1304.649225	1304.649225	322885	435.8898926	3
11670	5396	5396	5407	5396	0.2975	1304.66365	1304.66365	349302	653.3386841	2
11671	6507	6452	6617	6507	0.3588	1304.67205	1304.67205	2.5441021E+07	653.3429565	2
11672	3823	3823	3867	3823	0.2108	1304.67421	1304.67421	521359	653.3439941	2
11673	4307	4285	4351	4307	0.2375	1304.68694	1304.68694	1.3063290E+06	436.894989	3
11674	8685	8685	8707	8685	0.4789	1304.6877	1304.6877	309770	653.350708	2
11675	5781	5781	5869	5781	0.3188	1304.691895	1304.691895	3.5690090E+06	653.3522339	2
11676	7860	7805	7992	7860	0.4334	1304.69723	1304.69723	1.3442687E+07	653.3557129	2
11677	6166	6122	6342	6166	0.3400	1304.70765	1304.70765	7.0308740E+06	653.3605347	2
11678	7673	7651	7706	7673	0.4231	1304.71065	1304.71065	988846	435.9102783	3
11679	9741	9741	9796	9741	0.5371	1304.73306	1304.73306	686462	653.3713379	2
11680	3086	3042	3196	3086	0.1701	1305.59535	1305.59535	8.8969230E+06	436.2051086	3
11681	1942	1865	1942	1942	0.1070	1305.61504	1305.61504	5.4893720E+06	436.2120056	3
11682	5979	5935	6045	5979	0.3297	1305.64135	1305.64135	4.4086620E+06	653.8272705	2
11683	4791	4780	4791	4791	0.2642	1305.641295	1305.641295	414435	654.8419189	2
11684	4593	4593	4659	4593	0.2532	1305.65545	1305.65545	1.9932000E+06	653.8344727	2
11685	9323	9268	9455	9323	0.5141	1305.65725	1305.65725	2.6820356E+07	653.8352661	2
11686	2283	2272	2283	2283	0.1258	1305.66457	1305.66457	116578	436.2279358	3
11687	6694	6628	6793	6694	0.3691	1305.66744	1305.66744	2.2905012E+07	653.840332	2
11688	4527	4362	4648	4527	0.2496	1305.67494	1305.67494	1.3562480E+08	436.23172	3
11689	4241	4175	4428	4241	0.2338	1305.693845	1305.693845	6.8524953E+07	653.8532715	2
11690	8355	8355	8366	8355	0.4607	1305.6959	1305.6959	196069	653.8544922	2
11691	4868	4857	4879	4868	0.2684	1305.70348	1305.70348	642045	653.8588257	2
11692	9752	9730	9752	9752	0.5377	1305.738635	1305.738635	218878	653.8761597	2
11693	2734	2723	2734	2734	0.1507	1306.09124	1306.09124	159670	654.0523682	2
11694	7915	7904	7926	7915	0.4364	1306.22986	1306.22986	1.0583420E+06	654.1216431	2
11695	4494	4406	4615	4494	0.2478	1306.60854	1306.60854	3.0163269E+07	436.5429077	3
11696	3878	3812	4043	3878	0.2138	1306.62369	1306.62369	6.5993989E+07	654.3186035	2
11697	5451	5407	5473	5451	0.3006	1306.62538	1306.62538	5.9017610E+06	654.319458	2
11698	2206	2162	2272	2206	0.1216	1306.64079	1306.64079	1.9377290E+06	436.5534058	3
11699	6870	6826	6903	6870	0.3788	1306.650845	1306.650845	2.2394290E+06	655.3513794	2
11700	4835	4780	4956	4835	0.2666	1306.661135	1306.661135	2.0677922E+07	436.5604553	3
11701	9466	9466	9477	9466	0.5220	1306.662535	1306.662535	266313	654.3375854	2
11702	2294	2294	2305	2294	0.1265	1306.66747	1306.66747	117004	436.562561	3
11703	3724	3702	3746	3724	0.2053	1306.677225	1306.677225	1.4561360E+06	654.3457031	2
11704	4648	4648	4725	4648	0.2563	1306.677325	1306.677325	2.9388510E+06	436.5660706	3
11705	7299	7266	7321	7299	0.4025	1306.686725	1306.686725	4.0155180E+06	654.3501587	2
11706	5836	5803	5957	5836	0.3218	1306.724895	1306.724895	2.0963521E+07	654.3692017	2
11707	4879	4857	4890	4879	0.2690	1306.728385	1306.728385	1.1284200E+06	437.2533875	3
11708	4582	4560	4626	4582	0.2526	1306.73455	1306.73455	1.3922210E+06	654.3739014	2
11709	9587	9543	9675	9587	0.5286	1306.74003	1306.74003	2.6333290E+06	654.3765869	2
11710	7992	7959	8091	7992	0.4407	1306.76282	1306.76282	5.5048610E+06	436.5947571	3
11711	16308	16297	16319	16308	0.8993	1307.6383	1307.6383	6243.8	1308.64502	1
11712	4296	4263	4351	4296	0.2369	1307.66516	1307.66516	2.8822900E+06	436.89505	3
11713	4813	4747	4945	4813	0.2654	1307.67031	1307.67031	2.1727073E+07	654.8417969	2
11714	5605	5550	5605	5605	0.3090	1307.671105	1307.671105	415607	656.3754883	2
11715	6815	6760	6969	6815	0.3758	1307.68655	1307.68655	4.6886258E+07	654.8500366	2
11716	10544	10478	10720	10544	0.5814	1307.689225	1307.689225	2.7720490E+07	654.8516846	2
11717	3900	3856	3933	3900	0.2150	1307.69443	1307.69443	2.3105660E+06	436.9051514	3
11718	6265	6210	6364	6265	0.3454	1307.72608	1307.72608	5.7879280E+06	654.869751	2
11719	2151	2096	2206	2151	0.1186	1307.73373	1307.73373	1.0750400E+06	436.9179993	3
11720	13998	13976	13998	13998	0.7719	1307.7589	1307.7589	23631.3	654.8862915	2
11721	8795	8740	8971	8795	0.4850	1307.78142	1307.78142	4.4489862E+07	654.8973999	2
11722	6969	6936	7013	6969	0.3843	1308.5184	1308.5184	1.6046830E+06	655.2659912	2
11723	5396	5385	5407	5396	0.2975	1308.55874	1308.55874	429036	655.2863159	2
11724	1744	1733	1744	1744	0.0961	1308.626595	1308.626595	28720	438.2276611	3
11725	9895	9851	10082	9895	0.5456	1308.64695	1308.64695	4.0810790E+06	655.3299561	2
11726	8377	8311	8476	8377	0.4619	1308.674095	1308.674095	1.3887172E+07	655.34375	2
11727	1524	1524	1535	1524	0.0840	1308.680495	1308.680495	29558	437.233429	3
11728	2536	2525	2580	2536	0.1398	1308.68258	1308.68258	645960	437.2342529	3
11729	5803	5748	5913	5803	0.3200	1308.68458	1308.68458	6.6437070E+06	437.2349548	3
11730	4725	4714	4769	4725	0.2605	1308.693245	1308.693245	1.3421590E+06	437.2377319	3
11731	5660	5605	5748	5660	0.3121	1308.7069	1308.7069	1.7734533E+07	437.2425232	3
11732	3416	3416	3460	3416	0.1883	1308.70794	1308.70794	884366	437.2425842	3
11733	6870	6826	6925	6870	0.3788	1308.718055	1308.718055	2.4101580E+06	437.2458191	3
11734	5726	5715	5792	5726	0.3157	1308.7282	1308.7282	4.2875810E+06	437.2492676	3
11735	7959	7948	7970	7959	0.4389	1308.77621	1308.77621	495552	655.3948364	2
11736	6826	6793	6881	6826	0.3764	1309.51659	1309.51659	2.1896820E+06	655.7649536	2
11737	3933	3911	3944	3933	0.2168	1309.64928	1309.64928	556465	437.5562134	3
11738	4362	4351	4362	4362	0.2405	1309.653045	1309.653045	222704	655.8334961	2
11739	2162	2129	2184	2162	0.1192	1309.65958	1309.65958	1.5721520E+06	437.559906	3
11740	1436	1392	1480	1436	0.0791	1309.66709	1309.66709	501568	437.5622559	3
11741	6232	6232	6265	6232	0.3436	1309.68402	1309.68402	805077	437.5680237	3
11742	5781	5781	5792	5781	0.3188	1309.686965	1309.686965	405814	655.8499756	2
11743	5627	5616	5627	5627	0.3103	1309.709415	1309.709415	1.3455870E+06	437.5765076	3
11744	6705	6672	6727	6705	0.3697	1309.7395	1309.7395	1.0697650E+06	437.586853	3
11745	7354	7332	7365	7354	0.4055	1309.7421	1309.7421	962056	655.8778076	2
11746	7101	7068	7112	7101	0.3916	1309.74229	1309.74229	822393	655.8778687	2
11747	4714	4703	4736	4714	0.2599	1309.753745	1309.753745	611665	437.5913696	3
11748	8663	8608	8817	8663	0.4777	1309.771485	1309.771485	8.2224200E+06	657.3835449	2
11749	10511	10478	10577	10511	0.5796	1309.76236	1309.76236	1.4372360E+06	655.8883057	2
11750	12282	12271	12315	12282	0.6773	1309.82332	1309.82332	152506	655.918396	2
11751	4208	4142	4296	4208	0.2320	1310.57436	1310.57436	5.7095430E+06	656.2938843	2
11752	1590	1568	1634	1590	0.0876	1310.57731	1310.57731	142880	437.8656616	3
11753	4351	4307	4439	4351	0.2399	1310.5905	1310.5905	2.2618233E+07	656.302124	2
11754	5275	5253	5319	5275	0.2909	1310.61561	1310.61561	1.3559720E+06	656.3151855	2
11755	7464	7431	7552	7464	0.4116	1310.625635	1310.625635	5.1489600E+06	656.319458	2
11756	7156	7112	7233	7156	0.3946	1310.648815	1310.648815	4.4677820E+06	656.3314819	2
11757	9972	9950	10049	9972	0.5499	1310.656145	1310.656145	2.4044480E+06	656.3347778	2
11758	2404	2360	2514	2404	0.1325	1310.66431	1310.66431	7.7517270E+06	656.338562	2
11759	5891	5891	5913	5891	0.3248	1310.67158	1310.67158	658885	657.3577881	2
11760	7321	7310	7343	7321	0.4037	1310.682145	1310.682145	891242	656.3476563	2
11761	12238	12194	12315	12238	0.6748	1310.69277	1310.69277	1.3622250E+06	656.3529663	2
11762	4626	4582	4637	4626	0.2551	1310.69307	1310.69307	1.2123520E+06	656.3538208	2
11763	4956	4934	4956	4956	0.2733	1310.73381	1310.73381	603413	437.9182739	3
11764	7926	7893	7970	7926	0.4370	1310.770135	1310.770135	1.5069680E+06	437.9296875	3
11765	8652	8608	8718	8652	0.4771	1311.59236	1311.59236	4.3411720E+06	656.8026733	2
11766	4450	4450	4483	4450	0.2454	1311.593455	1311.593455	661509	656.8032227	2
11767	7079	7046	7123	7079	0.3903	1311.60914	1311.60914	4.3670720E+06	656.8111572	2
11768	4593	4571	4593	4593	0.2532	1311.611815	1311.611815	506318	656.8126221	2
11769	5286	5275	5330	5286	0.2915	1311.612565	1311.612565	1.2464300E+06	438.2109375	3
11770	2712	2679	2811	2712	0.1495	1311.61896	1311.61896	4.8392770E+06	656.8167114	2
11771	6342	6298	6452	6342	0.3497	1311.61909	1311.61909	6.4031250E+06	656.8162842	2
11772	5968	5924	6067	5968	0.3291	1311.62696	1311.62696	1.0935285E+07	438.2156067	3
11773	3581	3482	3702	3581	0.1974	1311.63263	1311.63263	1.1698908E+07	438.2174683	3
11774	2833	2800	2899	2833	0.1562	1311.64372	1311.64372	2.5347080E+06	438.2216492	3
11775	1678	1656	1689	1678	0.0925	1311.65575	1311.65575	107616	438.2251892	3
11776	7101	7068	7101	7101	0.3916	1311.66959	1311.66959	1.0052750E+06	658.8647461	2
11777	5847	5836	5847	5847	0.3224	1311.675465	1311.675465	469711	656.8444824	2
11778	4252	4230	4285	4252	0.2344	1311.68162	1311.68162	1.5977550E+06	438.2337952	3
11779	12689	12634	12733	12689	0.6997	1311.692055	1311.692055	350843	656.8526001	2
11780	5275	5242	5308	5275	0.2909	1311.71354	1311.71354	2.0654610E+06	656.8638916	2
11781	6122	6078	6122	6122	0.3376	1311.713285	1311.713285	452216	656.8634644	2
11782	11688	11633	11743	11688	0.6445	1311.75821	1311.75821	1.1065050E+06	656.8862305	2
11783	8432	8377	8487	8432	0.4650	1311.79617	1311.79617	5.1958790E+06	438.2723083	3
11784	3053	3031	3075	3053	0.1683	1312.20103	1312.20103	465433	657.1073608	2
11785	8311	8300	8311	8311	0.4583	1312.582115	1312.582115	259755	438.5341187	3
11786	2580	2547	2602	2580	0.1422	1312.66233	1312.66233	731678	438.56073	3
11787	5176	5132	5231	5176	0.2854	1312.665395	1312.665395	3.2147870E+06	657.3396606	2
11788	4813	4780	4846	4813	0.2654	1312.66759	1312.66759	1.3545550E+06	438.5628357	3
11789	3746	3735	3779	3746	0.2065	1312.67488	1312.67488	1.4337380E+06	657.3441772	2
11790	3317	3284	3427	3317	0.1829	1312.67927	1312.67927	3.4612810E+06	658.3581543	2
11791	5891	5858	5924	5891	0.3248	1312.70241	1312.70241	5.6835550E+06	657.3577881	2
11792	4648	4615	4659	4648	0.2563	1312.71384	1312.71384	1.0416310E+06	438.5778809	3
11793	2877	2877	2899	2877	0.1586	1312.726615	1312.726615	154050	438.5822144	3
11794	6826	6782	6969	6826	0.3764	1312.72848	1312.72848	2.0586697E+07	438.5827332	3
11795	5957	5935	6045	5957	0.3285	1312.733565	1312.733565	7.5957720E+06	657.373291	2
11796	9301	9279	9301	9301	0.5129	1312.737265	1312.737265	184977	657.3755493	2
11797	7222	7156	7409	7222	0.3982	1312.741945	1312.741945	7.9533209E+07	657.3776855	2
11798	4164	4109	4395	4164	0.2296	1312.746065	1312.746065	7.4784046E+07	438.5891113	3
11799	8553	8476	8949	8553	0.4716	1312.754165	1312.754165	2.6479556E+08	657.3835449	2
11800	15868	15868	15945	15868	0.8750	1312.75704	1312.75704	7119.7	657.3856812	2
11801	17551	17551	17562	17551	0.9678	1312.7577	1312.7577	3512.5	657.3863525	2
11802	15384	15274	15384	15384	0.8483	1312.757105	1312.757105	13793.1	657.3851318	2
11803	16198	16121	16363	16198	0.8932	1312.756985	1312.756985	10353.9	657.3856201	2
11804	14933	14922	14933	14933	0.8235	1312.757705	1312.757705	4738.2	657.3851318	2
11805	16605	16495	16605	16605	0.9157	1312.75721	1312.75721	11149.4	657.3856812	2
11806	17144	17034	17155	17144	0.9454	1312.75824	1312.75824	8119	657.887146	2
11807	12029	11941	12084	12029	0.6633	1312.77776	1312.77776	482657	657.3963623	2
11808	4791	4736	4857	4791	0.2642	1313.543915	1313.543915	5.4410220E+06	657.7786865	2
11809	2668	2646	2712	2668	0.1471	1313.55834	1313.55834	963489	657.7861938	2
11810	6584	6529	6716	6584	0.3630	1313.6245	1313.6245	2.5228652E+07	657.8193359	2
11811	2679	2657	2701	2679	0.1477	1313.63823	1313.63823	506767	438.8861389	3
11812	10995	10951	11061	10995	0.6063	1313.69418	1313.69418	1.7762150E+06	657.8543091	2
11813	7486	7475	7486	7486	0.4128	1313.697735	1313.697735	1.3426670E+06	657.8557739	2
11814	4505	4505	4549	4505	0.2484	1313.71742	1313.71742	658052	438.9125977	3
11815	8036	8025	8069	8036	0.4431	1313.73768	1313.73768	1.0007200E+06	657.8754272	2
11816	8806	8806	8817	8806	0.4856	1313.73943	1313.73943	275125	657.876709	2
11817	9015	8960	9103	9015	0.4971	1313.77147	1313.77147	4.3904700E+06	657.8920288	2
11818	8718	8718	8828	8718	0.4807	1313.77242	1313.77242	4.7972740E+06	658.3942871	2
11819	2096	2096	2107	2096	0.1155	1313.84019	1313.84019	57504	657.9266968	2
11820	1667	1656	1689	1667	0.0919	1313.863475	1313.863475	105066	657.9386597	2
11821	6155	6133	6188	6155	0.3394	1314.529215	1314.529215	1.3413940E+06	658.2712402	2
11822	5297	5275	5352	5297	0.2921	1314.66796	1314.66796	2.7550570E+06	439.2294922	3
11823	3922	3900	3977	3922	0.2162	1314.66885	1314.66885	2.5054100E+06	439.2297974	3
11824	3251	3207	3383	3251	0.1792	1314.70221	1314.70221	5.3952473E+07	439.2382813	3
11825	2294	2239	2459	2294	0.1265	1314.70847	1314.70847	2.4920081E+07	439.2424316	3
11826	9774	9774	9785	9774	0.5390	1314.71955	1314.71955	194503	658.366394	2
11827	5506	5473	5539	5506	0.3036	1314.74989	1314.74989	2.2614650E+06	658.3816528	2
11828	4670	4604	4703	4670	0.2575	1314.77654	1314.77654	2.2413400E+06	439.2655029	3
11829	3779	3768	3823	3779	0.2083	1315.60808	1315.60808	682208	658.8114014	2
11830	6397	6364	6452	6397	0.3527	1315.660085	1315.660085	1.8211560E+06	659.8223877	2
11831	5099	5066	5132	5099	0.2811	1315.65866	1315.65866	1.9581460E+06	439.5594788	3
11832	7970	7904	8036	7970	0.4395	1315.66271	1315.66271	1.4463929E+07	658.8383789	2
11833	10698	10698	10709	10698	0.5899	1315.66289	1315.66289	146313	658.8380737	2
11834	3119	3075	3207	3119	0.1720	1315.6742	1315.6742	1.0480225E+07	658.8432617	2
11835	3416	3383	3515	3416	0.1883	1315.68472	1315.68472	7.6545420E+06	439.5680847	3
11836	6331	6298	6375	6331	0.3491	1315.67915	1315.67915	2.7902300E+06	439.5661621	3
11837	8520	8509	8531	8520	0.4698	1315.6789	1315.6789	400293	658.8461914	2
11838	7376	7332	7475	7376	0.4067	1315.69175	1315.69175	1.2535389E+07	658.8525391	2
11839	3240	3229	3284	3240	0.1786	1315.70483	1315.70483	6.5028980E+06	439.5748901	3
11840	6947	6870	7156	6947	0.3831	1315.716925	1315.716925	1.2737852E+08	658.8650513	2
11841	8333	8311	8355	8333	0.4595	1315.72349	1315.72349	791954	658.8685303	2
11842	3636	3493	3669	3636	0.2005	1315.73584	1315.73584	1.7488410E+06	440.2411499	3
11843	4901	4868	4945	4901	0.2702	1315.734425	1315.734425	2.7562010E+06	439.5848389	3
11844	12271	12227	12348	12271	0.6767	1315.75165	1315.75165	1.3622300E+06	658.8825684	2
11845	10346	10291	10445	10346	0.5705	1315.75137	1315.75137	2.6579260E+06	658.8823242	2
11846	1744	1634	1755	1744	0.0961	1316.54722	1316.54722	54143	439.8558044	3
11847	4164	4153	4175	4164	0.2296	1316.59942	1316.59942	440137	439.87323	3
11848	2591	2569	2602	2591	0.1428	1316.61349	1316.61349	409673	439.8778687	3
11849	3284	3262	3295	3284	0.1811	1316.62344	1316.62344	537700	659.3182373	2
11850	6408	6364	6474	6408	0.3533	1316.62884	1316.62884	5.5116530E+06	661.3325806	2
11851	3680	3647	3713	3680	0.2029	1316.636	1316.636	1.3344490E+06	439.885376	3
11852	7739	7728	7739	7739	0.4267	1316.64011	1316.64011	519727	659.3265991	2
11853	2745	2701	2855	2745	0.1513	1316.64913	1316.64913	8.6272020E+06	439.8900452	3
11854	4351	4318	4417	4351	0.2399	1316.657755	1316.657755	2.5175430E+06	659.3358154	2
11855	7222	7189	7222	7222	0.3982	1316.65941	1316.65941	808679	659.3364258	2
11856	2261	2250	2305	2261	0.1246	1316.66209	1316.66209	748122	439.8941345	3
11857	8949	8894	9059	8949	0.4935	1316.66115	1316.66115	1.1173979E+07	659.3372192	2
11858	4076	4010	4208	4076	0.2247	1316.694805	1316.694805	3.0953074E+07	439.9051819	3
11859	2041	2030	2063	2041	0.1125	1316.719615	1316.719615	170325	440.2476501	3
11860	4307	4285	4340	4307	0.2375	1316.7439	1316.7439	1.3032120E+06	439.9212646	3
11861	5891	5858	5935	5891	0.3248	1316.74728	1316.74728	2.2056600E+06	439.9223938	3
11862	12909	12887	12942	12909	0.7119	1316.79435	1316.79435	116100	659.4039307	2
11863	1711	1711	1733	1711	0.0943	1317.5347	1317.5347	65655	440.184967	3
11864	5913	5869	5968	5913	0.3260	1317.591055	1317.591055	2.4858480E+06	659.8023682	2
11865	10093	10038	10137	10093	0.5566	1317.615105	1317.615105	1.6239790E+06	659.81427	2
11866	7772	7717	7772	7772	0.4286	1317.64219	1317.64219	556657	661.3189697	2
11867	2943	2943	2965	2943	0.1622	1317.66971	1317.66971	376148	440.230011	3
11868	4285	4252	4318	4285	0.2363	1317.67753	1317.67753	2.5270880E+06	659.84552	2
11869	9389	9345	9455	9389	0.5177	1317.70134	1317.70134	2.4965100E+06	659.857605	2
11870	8080	8014	8366	8080	0.4455	1317.70416	1317.70416	1.8928270E+08	659.8586426	2
11871	3713	3713	3757	3713	0.2047	1317.714835	1317.714835	1.5268000E+06	440.2416382	3
11872	8597	8586	8641	8597	0.4741	1317.72912	1317.72912	611198	659.8712769	2
11873	6650	6562	6870	6650	0.3667	1317.73229	1317.73229	1.1567907E+08	659.8728027	2
11874	8113	8080	8190	8113	0.4474	1317.81225	1317.81225	4.3395230E+06	440.2778015	3
11875	12865	12854	12898	12865	0.7094	1318.12653	1318.12653	175604	1320.13623	1
11876	6705	6628	6804	6705	0.3697	1318.48111	1318.48111	1.1626044E+07	660.2476196	2
11877	1667	1656	1667	1667	0.0919	1318.51885	1318.51885	54954	440.5130615	3
11878	5385	5286	5396	5385	0.2969	1318.55735	1318.55735	1.0392850E+06	660.2857666	2
11879	3658	3636	3691	3658	0.2017	1318.569425	1318.569425	990791	660.291748	2
11880	5165	5143	5165	5165	0.2848	1318.63504	1318.63504	1.0520300E+06	660.3245239	2
11881	7838	7783	7937	7838	0.4322	1318.64075	1318.64075	2.2604497E+07	660.3268433	2
11882	5506	5462	5561	5506	0.3036	1318.65124	1318.65124	3.4792870E+06	660.3320923	2
11883	2789	2789	2800	2789	0.1538	1318.65476	1318.65476	176278	440.5585327	3
11884	4824	4802	4890	4824	0.2660	1318.66207	1318.66207	2.0563280E+06	661.8195801	2
11885	5066	5044	5099	5066	0.2793	1318.6661	1318.6661	1.6530210E+06	440.5621338	3
11886	6001	5946	6232	6001	0.3309	1318.67957	1318.67957	5.7273095E+07	660.3468018	2
11887	6705	6606	6771	6705	0.3697	1318.69217	1318.69217	4.6357720E+06	440.5708618	3
11888	8432	8432	8443	8432	0.4650	1318.68821	1318.68821	207055	660.3504028	2
